Season,DayNum,TeamA,TeamB,ScoreA,ScoreB,Target,SeedA,SeedB,TemDuasSeeds,SeedDif,WinRateA,WinRateB,WinRateDiff,Pred,Modelo,Features,Categoria
2025,146,1120,1277,70,64,6,1,2,True,-1,0.8484848484848485,0.8181818181818182,0.030303030303030276,1.2615753412246704,XGBoost,seed_winrate,Masculino
2025,146,1222,1397,69,50,19,1,2,True,-1,0.8823529411764706,0.7941176470588235,0.08823529411764708,-1.9894359111785889,XGBoost,seed_winrate,Masculino
2025,152,1120,1196,73,79,-6,1,1,True,0,0.8484848484848485,0.8823529411764706,-0.033868092691622054,1.037313461303711,XGBoost,seed_winrate,Masculino
2025,152,1181,1222,67,70,-3,1,1,True,0,0.9117647058823529,0.8823529411764706,0.02941176470588236,0.31760743260383606,XGBoost,seed_winrate,Masculino
2025,154,1196,1222,65,63,2,1,1,True,0,0.8823529411764706,0.8823529411764706,0.0,-1.5799607038497925,XGBoost,seed_winrate,Masculino
2025,135,3235,3343,68,63,5,11,11,True,0,0.6666666666666666,0.75,-0.08333333333333337,0.596858024597168,XGBoost,seed_winrate,Feminino
2025,135,3380,3471,68,56,12,16,16,True,0,0.5625,0.5454545454545454,0.017045454545454586,2.7244009971618652,XGBoost,seed_winrate,Feminino
2025,136,3162,3449,63,60,3,11,11,True,0,0.7931034482758621,0.59375,0.1993534482758621,8.978923797607422,XGBoost,seed_winrate,Feminino
2025,136,3219,3456,63,69,-6,16,16,True,0,0.6333333333333333,0.4375,0.1958333333333333,8.31916332244873,XGBoost,seed_winrate,Feminino
2025,137,3124,3213,73,60,13,4,13,True,-9,0.7941176470588235,0.9375,-0.14338235294117652,9.999095916748047,XGBoost,seed_winrate,Feminino
2025,137,3181,3250,86,25,61,2,15,True,-13,0.7878787878787878,0.8125,-0.024621212121212155,25.44263458251953,XGBoost,seed_winrate,Feminino
2025,137,3231,3428,76,68,8,9,8,True,1,0.6129032258064516,0.7333333333333333,-0.12043010752688166,-4.6328935623168945,XGBoost,seed_winrate,Feminino
2025,137,3193,3243,41,85,-44,12,5,True,7,0.8709677419354839,0.7878787878787878,0.08308895405669603,-10.883207321166992,XGBoost,seed_winrate,Feminino
2025,137,3246,3251,79,78,1,4,13,True,-9,0.7586206896551724,0.8,-0.04137931034482767,16.38788414001465,XGBoost,seed_winrate,Feminino
2025,137,3257,3304,63,58,5,7,10,True,-3,0.6774193548387096,0.65625,0.02116935483870963,4.633298397064209,XGBoost,seed_winrate,Feminino
2025,137,3235,3276,74,80,-6,11,6,True,5,0.6666666666666666,0.6875,-0.02083333333333337,-5.646463394165039,XGBoost,seed_winrate,Feminino
2025,137,3123,3279,65,83,-18,12,5,True,7,0.7878787878787878,0.6666666666666666,0.12121212121212122,-6.0064377784729,XGBoost,seed_winrate,Feminino
2025,137,3323,3372,106,54,52,3,14,True,-11,0.8387096774193549,0.84375,-0.005040322580645129,25.666542053222656,XGBoost,seed_winrate,Feminino
2025,137,3286,3326,51,71,-20,13,4,True,9,0.9032258064516129,0.8,0.10322580645161283,-17.344697952270508,XGBoost,seed_winrate,Feminino
2025,137,3332,3435,77,73,4,10,7,True,3,0.6333333333333333,0.6875,-0.054166666666666696,-3.7560372352600098,XGBoost,seed_winrate,Feminino
2025,137,3210,3350,49,74,-25,9,8,True,1,0.6875,0.8181818181818182,-0.13068181818181823,-2.742068290710449,XGBoost,seed_winrate,Feminino
2025,137,3376,3399,108,48,60,1,16,True,-15,0.9090909090909091,0.8275862068965517,0.08150470219435735,34.257022857666016,XGBoost,seed_winrate,Feminino
2025,137,3192,3395,51,73,-22,15,2,True,13,0.9,0.9117647058823529,-0.0117647058823529,-24.305330276489258,XGBoost,seed_winrate,Feminino
2025,137,3378,3397,66,101,-35,12,5,True,7,0.696969696969697,0.7096774193548387,-0.012707722385141729,-10.628350257873535,XGBoost,seed_winrate,Feminino
2025,137,3380,3417,46,84,-38,16,1,True,15,0.5625,0.9375,-0.375,-40.089881896972656,XGBoost,seed_winrate,Feminino
2025,138,3104,3453,81,67,14,5,12,True,-7,0.7419354838709677,0.84375,-0.10181451612903225,9.976308822631836,XGBoost,seed_winrate,Feminino
2025,138,3117,3163,34,103,-69,15,2,True,13,0.6666666666666666,0.9117647058823529,-0.2450980392156863,-31.501869201660156,XGBoost,seed_winrate,Feminino
2025,138,3199,3206,94,59,35,6,11,True,-5,0.7419354838709677,0.8387096774193549,-0.09677419354838712,7.205193042755127,XGBoost,seed_winrate,Feminino
2025,138,3166,3228,57,66,-9,9,8,True,1,0.8125,0.7,0.11250000000000004,1.623719334602356,XGBoost,seed_winrate,Feminino
2025,138,3234,3293,92,57,35,6,11,True,-5,0.6875,0.78125,-0.09375,7.102013111114502,XGBoost,seed_winrate,Feminino
2025,138,3261,3361,103,48,55,3,14,True,-11,0.8484848484848485,0.71875,0.1297348484848485,23.281986236572266,XGBoost,seed_winrate,Feminino
2025,138,3268,3313,82,69,13,4,13,True,-9,0.7666666666666667,0.875,-0.10833333333333328,12.82810115814209,XGBoost,seed_winrate,Feminino
2025,138,3217,3277,50,64,-14,10,7,True,3,0.8571428571428571,0.7,0.15714285714285714,-2.3990390300750732,XGBoost,seed_winrate,Feminino
2025,138,3143,3280,46,59,-13,8,9,True,-1,0.7575757575757576,0.65625,0.10132575757575757,3.4934587478637695,XGBoost,seed_winrate,Feminino
2025,138,3301,3436,75,55,20,2,15,True,-13,0.8125,0.65625,0.15625,27.397119522094727,XGBoost,seed_winrate,Feminino
2025,138,3314,3333,70,49,21,3,14,True,-11,0.7941176470588235,0.5454545454545454,0.24866310160427807,27.768747329711914,XGBoost,seed_winrate,Feminino
2025,138,3195,3328,58,81,-23,14,3,True,11,0.9032258064516129,0.78125,0.12197580645161288,-17.266071319580078,XGBoost,seed_winrate,Feminino
2025,138,3329,3355,68,74,-6,7,10,True,-3,0.8064516129032258,0.9,-0.09354838709677427,4.959683895111084,XGBoost,seed_winrate,Feminino
2025,138,3400,3456,105,61,44,1,16,True,-15,0.9117647058823529,0.4375,0.4742647058823529,42.59287643432617,XGBoost,seed_winrate,Feminino
2025,138,3422,3425,25,71,-46,16,1,True,15,0.7777777777777778,0.9032258064516129,-0.1254480286738351,-28.766672134399414,XGBoost,seed_winrate,Feminino
2025,138,3162,3452,59,78,-19,11,6,True,5,0.7931034482758621,0.7741935483870968,0.018909899888765347,-5.311451435089111,XGBoost,seed_winrate,Feminino
2025,139,3181,3332,59,53,6,2,10,True,-8,0.7878787878787878,0.6333333333333333,0.15454545454545454,11.16336727142334,XGBoost,seed_winrate,Feminino
2025,139,3243,3246,80,79,1,5,4,True,1,0.7878787878787878,0.7586206896551724,0.02925809822361547,0.13017815351486206,XGBoost,seed_winrate,Feminino
2025,139,3124,3279,63,69,-6,4,5,True,-1,0.7941176470588235,0.6666666666666666,0.12745098039215685,6.241611003875732,XGBoost,seed_winrate,Feminino
2025,139,3276,3323,55,76,-21,6,3,True,3,0.6875,0.8387096774193549,-0.15120967741935487,-5.9242963790893555,XGBoost,seed_winrate,Feminino
2025,139,3231,3376,53,64,-11,9,1,True,8,0.6129032258064516,0.9090909090909091,-0.29618768328445744,-17.469451904296875,XGBoost,seed_winrate,Feminino
2025,139,3257,3395,70,85,-15,7,2,True,5,0.6774193548387096,0.9117647058823529,-0.2343453510436433,-12.21088981628418,XGBoost,seed_winrate,Feminino
2025,139,3326,3397,67,82,-15,4,5,True,-1,0.8,0.7096774193548387,0.0903225806451613,4.0999274253845215,XGBoost,seed_winrate,Feminino
2025,139,3350,3417,67,84,-17,8,1,True,7,0.8181818181818182,0.9375,-0.11931818181818177,-13.267891883850098,XGBoost,seed_winrate,Feminino
2025,140,3163,3355,91,57,34,2,10,True,-8,0.9117647058823529,0.9,0.0117647058823529,11.367783546447754,XGBoost,seed_winrate,Feminino
2025,140,3199,3261,71,101,-30,6,3,True,3,0.7419354838709677,0.8484848484848485,-0.10654936461388076,-6.126828670501709,XGBoost,seed_winrate,Feminino
2025,140,3104,3268,108,111,-3,5,4,True,1,0.7419354838709677,0.7666666666666667,-0.02473118279569897,-0.6401742100715637,XGBoost,seed_winrate,Feminino
2025,140,3277,3301,49,83,-34,7,2,True,5,0.7,0.8125,-0.11250000000000004,-7.7900071144104,XGBoost,seed_winrate,Feminino
2025,140,3314,3452,58,47,11,3,6,True,-3,0.7941176470588235,0.7741935483870968,0.01992409867172673,4.633298397064209,XGBoost,seed_winrate,Feminino
2025,140,3234,3328,62,96,-34,6,3,True,3,0.6875,0.78125,-0.09375,-4.856396198272705,XGBoost,seed_winrate,Feminino
2025,140,3228,3400,48,65,-17,8,1,True,7,0.7,0.9117647058823529,-0.21176470588235297,-14.317686080932617,XGBoost,seed_winrate,Feminino
2025,140,3280,3425,59,96,-37,9,1,True,8,0.65625,0.9032258064516129,-0.24697580645161288,-17.950273513793945,XGBoost,seed_winrate,Feminino
2025,144,3181,3314,47,38,9,2,3,True,-1,0.7878787878787878,0.7941176470588235,-0.0062388591800356386,8.710036277770996,XGBoost,seed_winrate,Feminino
2025,144,3261,3301,80,73,7,3,2,True,1,0.8484848484848485,0.8125,0.03598484848484851,0.398147851228714,XGBoost,seed_winrate,Feminino
2025,144,3268,3376,67,71,-4,4,1,True,3,0.7666666666666667,0.9090909090909091,-0.14242424242424234,-8.955840110778809,XGBoost,seed_winrate,Feminino
2025,144,3279,3417,62,76,-14,5,1,True,4,0.6666666666666666,0.9375,-0.27083333333333337,-15.462386131286621,XGBoost,seed_winrate,Feminino
2025,145,3163,3328,82,59,23,2,3,True,-1,0.9117647058823529,0.78125,0.13051470588235292,6.067751407623291,XGBoost,seed_winrate,Feminino
2025,145,3323,3395,62,71,-9,3,2,True,1,0.8387096774193549,0.9117647058823529,-0.07305502846299805,-0.46878698468208313,XGBoost,seed_winrate,Feminino
2025,145,3397,3400,59,67,-8,5,1,True,4,0.7096774193548387,0.9117647058823529,-0.20208728652751418,-10.062897682189941,XGBoost,seed_winrate,Feminino
2025,145,3243,3425,61,67,-6,5,1,True,4,0.7878787878787878,0.9032258064516129,-0.11534701857282503,-10.641958236694336,XGBoost,seed_winrate,Feminino
2025,146,3181,3376,50,54,-4,2,1,True,1,0.7878787878787878,0.9090909090909091,-0.12121212121212122,-3.692998170852661,XGBoost,seed_winrate,Feminino
2025,146,3261,3417,65,72,-7,3,1,True,2,0.8484848484848485,0.9375,-0.08901515151515149,-4.184367656707764,XGBoost,seed_winrate,Feminino
2025,147,3163,3425,78,64,14,2,1,True,1,0.9117647058823529,0.9032258064516129,0.008538899430740043,0.523080050945282,XGBoost,seed_winrate,Feminino
2025,147,3395,3400,47,58,-11,2,1,True,1,0.9117647058823529,0.9117647058823529,0.0,3.4759328365325928,XGBoost,seed_winrate,Feminino
2025,151,3163,3417,85,51,34,2,1,True,1,0.9117647058823529,0.9375,-0.02573529411764708,-0.6401742100715637,XGBoost,seed_winrate,Feminino
2025,151,3376,3400,74,57,17,1,1,True,0,0.9090909090909091,0.9117647058823529,-0.002673796791443861,8.24626350402832,XGBoost,seed_winrate,Feminino
2025,153,3163,3376,82,59,23,2,1,True,1,0.9117647058823529,0.9090909090909091,0.002673796791443861,3.4759328365325928,XGBoost,seed_winrate,Feminino
